Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
140,11,364.7157726,15.19649053,28.53242594,1.188851081,40,1.666666667,40,1.666666667,408.6539848,55.23021583
141,11,364.7390263,15.19745943,39.82521947,1.659384145,40,1.666666667,39,1.625,403.4793352,51.07882166
142,11,364.9762846,15.20734519,51.09249012,2.128853755,41,1.708333333,39,1.625,393.2111391,47.91574803
143,11,365.1025039,15.21260433,62.43035994,2.601264997,42,1.75,38,1.583333333,394.1080138,44.3442623
144,11,365.1507269,15.21461362,73.7972456,3.074885233,43,1.791666667,39,1.625,403.3164768,41.61585366
145,11,365.2494348,15.21872645,85.21401658,3.550584024,44,1.833333333,38,1.583333333,405.2303572,39.77610819
146,11,365.3452381,15.22271825,96.46056548,4.019190228,44,1.833333333,38,1.583333333,415.3301455,39.00888889
147,11,365.3037791,15.22099079,107.8524709,4.493852955,45,1.875,39,1.625,422.8392263,38.29057971
148,11,365.4648805,15.22770336,119.1426503,4.964277094,44,1.833333333,39,1.625,424.7637621,36.49675559
149,11,365.5766739,15.23236141,130.5838733,5.44099472,44,1.833333333,40,1.666666667,433.8265153,36.98352436
150,11,365.6499637,15.23541515,142.0239651,5.917665214,44,1.833333333,39,1.625,438.7658996,36.77826087
151,11,365.8096633,15.2420693,153.4282577,6.39284407,43,1.791666667,40,1.666666667,446.4755248,38.7119883
152,11,365.922619,15.24677579,164.8095238,6.867063492,42,1.75,41,1.708333333,452.2759765,41.63037037
153,11,366.0448669,15.25186946,176.3589354,7.348288973,41,1.708333333,40,1.666666667,452.4515294,46.3774584
154,11,366.1696359,15.25706816,187.8179706,7.825748774,40,1.666666667,41,1.708333333,451.8570991,51.96764253
155,11,366.06845,15.25285208,199.2989772,8.304124049,39,1.625,41,1.708333333,464.7521551,55.26766091
156,11,366.1319555,15.25549815,210.8593005,8.785804187,39,1.625,41,1.708333333,465.9532694,57.87598736
157,11,366.1223022,15.25509592,222.4100719,9.267086331,39,1.625,42,1.75,461.0083124,58.55352895
