Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
262,11,486.9938543,15.21855795,134.9429324,4.216966637,57,1.78125,51,1.59375,329.8750289,26.00833699
263,11,487.052563,15.22039259,151.1472632,4.723351977,56,1.75,53,1.65625,321.5640296,26.82942708
264,11,487.1076059,15.22211268,167.485739,5.233929343,55,1.71875,53,1.65625,322.1219454,27.3873757
265,11,487.1184834,15.22245261,184.0633348,5.751979212,55,1.71875,53,1.65625,325.5707015,30.17147781
266,11,487.1683084,15.22400964,200.4920771,6.265377409,55,1.71875,54,1.6875,345.6745429,31.52996575
267,11,487.1420719,15.22318975,216.7298097,6.772806554,55,1.71875,54,1.6875,356.1543433,34.94282084
268,11,487.1377871,15.22305585,232.8964509,7.278014092,55,1.71875,55,1.71875,363.6787577,32.38506466
269,11,487.1678322,15.22399476,249.1184698,7.78495218,55,1.71875,56,1.75,355.8288728,27.66940789
270,11,487.1343586,15.2229487,265.4038851,8.293871408,56,1.75,56,1.75,347.2893638,25.26062323
271,11,487.1693837,15.22404324,281.8667992,8.808337475,56,1.75,57,1.78125,341.6550391,25.60119284
272,11,487.1585748,15.22370546,298.3927173,9.324772416,56,1.75,58,1.8125,341.6808351,24.50587314
273,11,487.2098476,15.22530774,315.0171942,9.844287319,56,1.75,59,1.84375,344.3111062,23.94260055
274,11,487.2129992,15.22540623,331.5442443,10.36075764,56,1.75,58,1.8125,356.4933053,24.21613156
275,11,487.2511811,15.22659941,347.9669291,10.87396654,56,1.75,57,1.78125,369.957839,22.94448819
276,11,487.3084813,15.22839004,364.2402367,11.3825074,56,1.75,57,1.78125,373.811067,22.68481262
277,11,487.3577655,15.22993017,380.6604596,11.89563936,57,1.78125,57,1.78125,380.8476865,24.78019802
278,11,487.4001591,15.23125497,397.1129674,12.40978023,56,1.75,57,1.78125,369.3641817,24.55290374
279,11,487.4415064,15.23254708,413.7524038,12.92976262,56,1.75,56,1.75,359.7732767,21.93870192
280,11,487.4600484,15.23312651,430.4556094,13.45173779,56,1.75,56,1.75,350.3774703,25.57304278
281,11,487.3600655,15.23000205,447.3232406,13.97885127,57,1.78125,55,1.71875,353.2075933,33.02943581
282,11,487.2972973,15.22804054,464.1975052,14.50617204,57,1.78125,54,1.6875,360.2525091,31.88653367
272,12,479.852439,14.99538872,40.34065041,1.260645325,58,1.8125,55,1.71875,284.8935817,31.83252033
273,12,479.8751034,14.99609698,56.95905707,1.779970533,58,1.8125,54,1.6875,291.7074833,31.25506408
274,12,479.9036601,14.99698938,73.31384098,2.291057531,59,1.84375,52,1.625,300.6880272,30.23002523
275,12,480.0101437,15.00031699,89.34023669,2.791882396,59,1.84375,52,1.625,310.1658587,29.08833474
