Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
115,8,324.8986146,11.59612882,290.4244332,10.36569252,45,1.606118873,44,1.570427343,576.5892586,29.29804663
116,8,324.8874842,11.59573156,304.0265487,10.85117284,45,1.606118873,45,1.606118873,578.6698237,29.90822785
117,8,324.9650572,11.59850025,317.7547649,11.34115389,45,1.606118873,44,1.570427343,577.1769614,30.65565438
118,8,324.9821201,11.59910925,331.5070243,11.83199307,45,1.606118873,44,1.570427343,573.5140577,30.69923372
119,8,325.0727969,11.60234565,345.3243934,12.32515612,45,1.606118873,44,1.570427343,576.5836795,31.21775223
120,8,325.1169666,11.60392213,358.8849614,12.80915355,45,1.606118873,44,1.570427343,569.5616509,30.63496144
121,8,325.1916933,11.60658924,372.5290735,13.29613279,45,1.606118873,44,1.570427343,558.1901657,32.00766284
122,8,325.2714014,11.60943415,386.0976538,13.78041619,45,1.606118873,45,1.606118873,547.1993883,33.16539924
123,8,325.3318612,11.61159205,399.6050473,14.26251574,45,1.606118873,44,1.570427343,543.9967623,35.19470699
124,8,325.4108818,11.61441242,413.2213884,14.74850379,46,1.641810404,45,1.606118873,541.9320332,35.515
125,8,325.494103,11.61738271,426.9807573,15.23959673,46,1.641810404,45,1.606118873,546.1367476,36.0601737
126,8,325.498767,11.61754917,440.8803946,15.73569606,46,1.641810404,45,1.606118873,540.5543263,37.71851852
127,8,325.5827692,11.62054734,454.8012308,16.23255201,46,1.641810404,45,1.606118873,541.7781553,38.50646154
128,8,325.6418919,11.62265752,468.7782555,16.73141341,46,1.641810404,45,1.606118873,544.6182598,38.58292383
132,9,436.8228663,15.59087666,24.35587762,0.869298549,39,1.39196969,40,1.42766122,404.3081799,42.55080645
133,9,437.0371267,15.59852394,37.52300242,1.339253386,39,1.39196969,40,1.42766122,397.8924859,43.68174475
134,9,437.242498,15.60585396,50.69910787,1.809528755,40,1.42766122,40,1.42766122,391.3652021,42.52029221
156,9,442.0707237,15.77818072,346.4703947,12.36605867,39,1.39196969,40,1.42766122,334.0858198,38.25986842
157,9,442.4323432,15.79108748,360.129538,12.85357439,39,1.39196969,39,1.39196969,335.2258763,36.72336912
164,9,443.9690302,15.84593419,456.2624287,16.2847044,39,1.39196969,40,1.42766122,345.2606747,34.47638436
165,9,444.1929392,15.85392584,470.0394089,16.7764259,39,1.39196969,39,1.39196969,353.5166234,33.63002461
146,10,22.26267281,0.794588866,23.61981567,0.843027372,40,1.42766122,40,1.42766122,450.3998276,51.49539171
147,10,22.37268519,0.798515376,36.98533951,1.320063373,40,1.42766122,41,1.463352751,463.651875,53.97301465
148,10,22.4515128,0.801328854,50.37393328,1.797922777,40,1.42766122,40,1.42766122,470.7917805,54.36539953
149,10,22.58559256,0.806114366,63.6398141,2.271402367,40,1.42766122,40,1.42766122,479.2262915,53.61860465
150,10,22.688701,0.809794464,77,2.748247849,40,1.42766122,41,1.463352751,493.0548132,53.39554531
151,10,22.8303914,0.814851611,90.29547199,3.222783594,41,1.463352751,40,1.42766122,483.7061507,51.67357911
152,10,22.99543379,0.820742227,103.5395738,3.695485858,41,1.463352751,40,1.42766122,477.3728268,52.25038052
153,10,23.07698113,0.823652776,116.7901887,4.168420583,41,1.463352751,41,1.463352751,476.5311601,52.22339623
154,10,23.23827534,0.829409613,130.1550681,4.645433584,40,1.42766122,41,1.463352751,464.2301656,54.5521148
155,10,23.26911315,0.830510262,143.5550459,5.1236993,40,1.42766122,40,1.42766122,452.6802838,54.18487395
156,10,23.42813688,0.836186062,157.0334601,5.604764532,41,1.463352751,41,1.463352751,469.0711909,55.95585997
157,10,23.54217791,0.840256361,170.6050613,6.089155753,41,1.463352751,40,1.42766122,476.9521057,55.48310292
158,10,23.66076923,0.844489067,184.1053846,6.571002952,41,1.463352751,40,1.42766122,492.0789026,57.34642032
159,10,23.78959449,0.849087038,197.5187452,7.049746322,41,1.463352751,40,1.42766122,506.9464757,57.12012242
160,10,23.89253049,0.852760981,211.0365854,7.532218726,41,1.463352751,41,1.463352751,506.2680372,53.94207317
161,10,24.00227445,0.856677911,224.4685368,8.011625629,41,1.463352751,40,1.42766122,497.736767,54.68816388
162,10,24.16250945,0.862396943,237.9342404,8.4922372,41,1.463352751,41,1.463352751,484.7970227,54.11640212
163,10,24.16376042,0.862441592,251.4806672,8.975729906,41,1.463352751,40,1.42766122,477.3064638,51.57727273
164,10,24.35049205,0.86910633,265.011355,9.458660864,41,1.463352751,41,1.463352751,478.4286004,52.51021953
165,10,24.42442748,0.871745199,278.6221374,9.944450519,40,1.42766122,40,1.42766122,484.24236,54.34961832
166,10,24.48960739,0.874071569,292.3710547,10.43517042,40,1.42766122,40,1.42766122,497.5575821,54.90762125
