Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
197,9,399.3038869,14.25176686,31.7844523,1.134435749,44,1.570427343,41,1.463352751,340.366933,41.05441696
198,9,399.3190095,14.25230661,46.12381646,1.646229603,44,1.570427343,39,1.39196969,327.3472086,39.72303207
199,9,399.386757,14.25472462,60.20617005,2.148850355,44,1.570427343,39,1.39196969,317.8845837,39.41203008
200,9,399.3889322,14.25480226,73.94933749,2.639365035,44,1.570427343,37,1.320586629,327.2187705,40.21528861
201,9,399.3814844,14.25453644,87.65841979,3.128663165,44,1.570427343,36,1.284895098,347.2405959,40.77751196
202,9,399.3536,14.2535412,101.5312,3.623803923,44,1.570427343,36,1.284895098,347.0167109,41.23477564
203,9,399.400626,14.25521963,115.3262911,4.116171837,44,1.570427343,36,1.284895098,330.9614272,43.62676056
204,9,399.3206326,14.25236454,128.2803738,4.578522877,44,1.570427343,40,1.42766122,319.1499404,46.98272138
205,9,399.3206483,14.2523651,142.4996476,5.086030522,44,1.570427343,41,1.463352751,326.0645239,46.28380282
206,9,399.2979167,14.25155378,156.86875,5.598885777,44,1.570427343,41,1.463352751,327.325456,43.71339348
207,9,399.3433148,14.2531741,171.2855153,6.113442196,44,1.570427343,41,1.463352751,319.7402356,42.01532033
208,9,399.4072238,14.25545511,185.7542493,6.629853456,44,1.570427343,41,1.463352751,310.9094194,43.49787535
209,9,399.3965015,14.25507242,199.803207,7.131282259,44,1.570427343,39,1.39196969,313.4007746,42.70918367
210,9,399.3922446,14.25492048,213.6808352,7.626596049,44,1.570427343,38,1.356278159,336.4253783,40.49142431
211,9,399.3940075,14.2549834,227.6853933,8.126440161,44,1.570427343,38,1.356278159,344.0632295,40.48350825
212,9,399.3830735,14.25459315,241.7171492,8.627255007,44,1.570427343,39,1.39196969,338.4768313,41.05055762
213,9,399.3372414,14.25295734,254.6717241,9.089623613,44,1.570427343,42,1.499044282,322.055362,47.65793103
214,9,399.3802048,14.25449076,268.8764505,9.596612038,44,1.570427343,42,1.499044282,335.1914903,45.49078498
215,9,399.3228669,14.25244429,283.4498294,10.11675823,44,1.570427343,42,1.499044282,339.2423271,43.94812287
216,9,399.3513514,14.25346094,298.1060291,10.63986043,44,1.570427343,41,1.463352751,329.739484,42.57033957
217,9,399.3314448,14.25275045,312.8342776,11.16553417,44,1.570427343,41,1.463352751,319.636995,42.77707006
218,9,399.3360534,14.25291494,327.2507418,11.68007984,44,1.570427343,39,1.39196969,314.8556066,42.37037037
219,9,399.4230769,14.25602094,341.4046154,12.18525325,44,1.570427343,38,1.356278159,331.7961239,41.97846154
220,9,399.3530806,14.25352266,355.6240126,12.6927653,44,1.570427343,37,1.320586629,343.8852275,41.5777427
221,9,399.4377478,14.25654456,369.8469469,13.20040359,44,1.570427343,37,1.320586629,340.1867068,44.42539683
223,9,399.4899425,14.25840747,397.3017241,14.18030661,44,1.570427343,40,1.42766122,323.8661965,50.18606322
224,9,399.4111748,14.25559613,411.9663324,14.70370892,44,1.570427343,41,1.463352751,327.0307915,47.03075823
225,9,399.449964,14.25698058,426.9136069,15.23720003,44,1.570427343,40,1.42766122,319.1765601,44.71264368
226,9,399.4760174,14.25791047,441.8350291,15.76976842,44,1.570427343,39,1.39196969,310.7514449,45.44186047
227,9,399.4439462,14.25676579,456.4476831,16.29131641,44,1.570427343,38,1.356278159,302.6447721,46.56119403
228,9,399.4830247,14.25816056,470.742284,16.80151259,44,1.570427343,37,1.320586629,317.6314444,47.37856592
242,10,290.8240612,10.37995585,26.9798331,0.962951536,42,1.499044282,43,1.534735812,308.7224067,46.99512874
243,10,290.8060523,10.37931309,40.98830812,1.46293545,43,1.534735812,43,1.534735812,310.2394547,46.9395189
244,10,290.8404908,10.38054225,55.06612134,1.96539415,43,1.534735812,43,1.534735812,301.7872685,48.44406548
245,10,291.0053945,10.38642792,69.30613621,2.473642075,42,1.499044282,44,1.570427343,294.820975,47.85087719
246,10,291.0946309,10.3896129,83.66711409,2.986207356,42,1.499044282,44,1.570427343,281.4499275,49.11946309
247,10,291.1766689,10.39254096,98.05731625,3.499815695,42,1.499044282,43,1.534735812,268.2974558,49.50269542
249,10,291.3885258,10.40010246,127.8198983,4.562087801,44,1.570427343,40,1.42766122,276.878164,46.65337201
250,10,291.4530909,10.40240689,142.0450909,5.069806696,44,1.570427343,41,1.463352751,286.9706623,47.11513396
251,10,291.5170167,10.40468849,156.1245474,5.572324048,44,1.570427343,40,1.42766122,288.7528152,47.05411255
252,10,291.4583333,10.402594,170.2737069,6.077329205,44,1.570427343,40,1.42766122,288.5608743,46.60744986
253,10,291.5021277,10.40415708,184.4765957,6.584252046,44,1.570427343,40,1.42766122,284.6543882,47.95325779
254,10,291.4737579,10.40314452,198.9118265,7.099467523,44,1.570427343,41,1.463352751,278.4067008,48.21981856
255,10,291.5030885,10.40419138,213.4200412,7.617287912,44,1.570427343,42,1.499044282,268.8113772,48.2152159
256,10,291.6201923,10.40837099,227.9896978,8.137301256,44,1.570427343,42,1.499044282,269.774789,47.54183813
257,10,291.5943331,10.40744804,242.5404285,8.656639103,43,1.534735812,42,1.499044282,271.5132882,46.6747071
258,10,291.7387074,10.41260098,257.1438499,9.177857565,43,1.534735812,43,1.534735812,279.6794654,45.15197779
259,10,291.7517581,10.41306678,271.718706,9.698056488,43,1.534735812,42,1.499044282,293.3439713,45.27769986
260,10,291.9225352,10.41916207,286.1570423,10.2133828,43,1.534735812,43,1.534735812,297.5549781,46.87614356
261,10,291.9456598,10.41998743,300.6097389,10.72922167,43,1.534735812,42,1.499044282,303.8296502,45.49120338
262,10,292.012605,10.4223768,315.1890756,11.24958051,43,1.534735812,43,1.534735812,298.0202687,47.1444522
