Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
437,11,133.2100592,3.917942917,386.6242604,11.37130178,52,1.529411765,48,1.411764706,411.8186812,33.26926877
438,11,133.1140307,3.915118551,408.9881011,12.0290618,52,1.529411765,49,1.441176471,419.349134,33.74751491
439,11,132.9895262,3.911456652,431.1521197,12.6809447,51,1.5,49,1.441176471,417.2043639,32.8084042
440,11,132.9007976,3.908846988,453.3998006,13.33528825,51,1.5,49,1.441176471,407.320737,33.45204795
441,11,132.8306613,3.906784157,475.6352705,13.98927266,51,1.5,49,1.441176471,368.5435407,42.73420797
424,12,780.1428571,22.94537815,19.55654762,0.575192577,37,1.088235294,34,1,283.6550763,53.75916749
425,12,780.3244576,22.95071934,40.2199211,1.182938856,36,1.058823529,35,1.029411765,271.8173077,52.51380671
430,12,781.4632283,22.9842126,145.5510984,4.280914658,36,1.058823529,36,1.058823529,254.8829829,59.64244742
431,12,781.6291706,22.98909325,166.4375596,4.895222341,36,1.058823529,36,1.058823529,259.0073667,59.85319352
435,12,782.3266476,23.00960728,250.7554919,7.375161526,35,1.029411765,37,1.088235294,255.7760637,55.65744275
436,12,782.4258373,23.01252463,271.8574163,7.995806361,35,1.029411765,37,1.088235294,270.8107984,53.21284756
437,12,782.5667627,23.01666949,292.778098,8.611120529,35,1.029411765,36,1.058823529,285.7288287,51.00288462
444,13,718.6231884,21.13597613,31.09085842,0.914437012,49,1.441176471,47,1.382352941,290.3540441,26.17558528
445,13,718.9010181,21.14414759,52.47850679,1.543485494,47,1.382352941,46,1.352941176,289.7657494,28.82881356
446,13,719.0039526,21.14717508,73.95087521,2.175025742,47,1.382352941,47,1.382352941,288.4027107,29.81997743
447,13,719.2027027,21.15302067,95.31756757,2.80345787,47,1.382352941,47,1.382352941,291.9460388,29.52
448,13,719.4412256,21.16003605,116.8479109,3.436703261,48,1.411764706,48,1.411764706,291.952552,29.78619154
449,13,719.6899225,21.16735066,138.4130676,4.070972575,48,1.411764706,48,1.411764706,290.4601576,29.38959602
450,13,720.0132817,21.17686123,159.9380188,4.704059377,49,1.441176471,47,1.382352941,292.2166512,28.48588821
451,13,720.3311111,21.18620915,181.5255556,5.338986928,48,1.411764706,48,1.411764706,289.3745403,27.06837132
452,13,720.4883204,21.19083295,203.0361513,5.971651508,48,1.411764706,47,1.382352941,293.777011,27.66259033
453,13,720.7180617,21.19759005,224.5985683,6.605840244,48,1.411764706,48,1.411764706,298.6328782,27.97961433
454,13,720.8778206,21.20228884,246.1766648,7.240490142,48,1.411764706,48,1.411764706,306.5068038,27.68244359
455,13,721.2087432,21.21202186,267.8322404,7.877418836,48,1.411764706,48,1.411764706,312.9498249,25.89065063
456,13,721.4323882,21.21859965,289.5796074,8.517047277,49,1.441176471,48,1.411764706,310.1943518,20.9046841
457,13,721.6642935,21.2254204,311.2004381,9.152954062,49,1.441176471,47,1.382352941,314.0646186,20.56102901
458,13,721.9379802,21.23347001,332.8836443,9.790695422,49,1.441176471,47,1.382352941,315.4885353,20.21569704
459,13,722.2045204,21.24130942,354.5418964,10.42770283,48,1.411764706,47,1.382352941,317.7228855,20.030871
460,13,722.3612939,21.24592041,376.220943,11.06532185,48,1.411764706,47,1.382352941,323.2645665,19.05263158
461,13,722.4997248,21.24999191,398.0759494,11.70811616,48,1.411764706,47,1.382352941,321.6294184,17.18371837
462,13,722.8565121,21.26048565,419.9266004,12.35078237,49,1.441176471,47,1.382352941,322.8438688,17.55408389
463,13,723.0898438,21.26734835,441.7008929,12.99120273,48,1.411764706,46,1.352941176,320.6007457,18.83761161
464,13,723.3030134,21.27361804,463.4620536,13.63123687,48,1.411764706,46,1.352941176,321.0815463,19.39598438
456,14,131.5165533,3.86813392,152.8630385,4.495971722,51,1.5,53,1.558823529,360.4405499,28.04336043
457,14,131.4981966,3.867594017,174.8588819,5.14290829,51,1.5,53,1.558823529,353.5699597,27.04476276
458,14,131.4793351,3.867039269,196.9465409,5.79254532,52,1.529411765,53,1.558823529,335.846788,25.76724522
459,14,131.474675,3.866902207,219.1142985,6.444538192,52,1.529411765,53,1.558823529,346.3201828,26.69826435
460,14,131.3312416,3.862683576,241.2357687,7.095169668,52,1.529411765,53,1.558823529,358.2786136,28.94025858
461,14,131.1737956,3.858052811,263.4191805,7.747622957,52,1.529411765,53,1.558823529,364.4116795,29.84577338
462,14,131.1093538,3.856157465,285.6434704,8.401278541,52,1.529411765,52,1.529411765,377.4192351,29.2569757
463,14,131.0112309,3.853271497,307.8948787,9.055731727,53,1.558823529,53,1.558823529,372.9390064,29.36228623
464,14,130.9248658,3.850731348,330.1994633,9.711748921,53,1.558823529,53,1.558823529,358.7157607,29.36408419
465,14,130.7634168,3.845982848,352.5031306,10.36773914,53,1.558823529,52,1.529411765,363.9181504,30.5486329
496,15,745.3866995,21.92313822,25.39224138,0.746830629,46,1.352941176,44,1.294117647,257.6402266,37.75692308
497,15,745.5959781,21.92929347,46.87873248,1.378786249,46,1.352941176,45,1.323529412,258.0907385,37.50639854
501,15,746.3521819,21.95153476,133.0989551,3.914675151,46,1.352941176,45,1.323529412,250.4192318,41.44348894
502,15,746.6652228,21.96074185,154.6918317,4.549759755,46,1.352941176,45,1.323529412,255.0814976,39.97772277
